Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
E.A. Dobry,Montana,1,1928,1928,1,0,https://www.profootballarchives.com/players/d/dobr00600.html
Aaron Dobson,Marshall,3,2013,2015,24,13,https://www.profootballarchives.com/players/d/dobs00050.html
Derrick Dockery,Texas,10,2003,2012,141,115,https://www.profootballarchives.com/players/d/dock00100.html
James Dockery,Oregon,State,4,2011,2014,31,https://www.profootballarchives.com/players/d/dock00150.html
John Dockery,Harvard,6,1968,1973,61,16,https://www.profootballarchives.com/players/d/dock00200.html
Kevin Dockery,Mississippi,State,5,2006,2010,61,https://www.profootballarchives.com/players/d/dock00230.html
Darnell Dockett,Florida,State,10,2004,2013,158,https://www.profootballarchives.com/players/d/dock00300.html
Josh Doctson,Wyoming;,Texas,Christian,4,2016,2019,https://www.profootballarchives.com/players/d/doct00800.html
Al Dodd,Northwestern,State,(Louisiana),6,1967,1974,https://www.profootballarchives.com/players/d/dodd00200.html
Kevin Dodd,Clemson,2,2016,2017,18,1,https://www.profootballarchives.com/players/d/dodd00520.html
Dedrick Dodge,Florida,State,7,1991,1998,96,https://www.profootballarchives.com/players/d/dodg00200.html
Kirk Dodge,Fullerton,JC;,Nevada-Las,Vegas,3,1984,https://www.profootballarchives.com/players/d/dodg00400.html
Matt Dodge,Appalachian,State;,East,Carolina,1,2010,https://www.profootballarchives.com/players/d/dodg00570.html
Dale Dodrill,Colorado,State,9,1951,1959,104,https://www.profootballarchives.com/players/d/dodr00200.html
Les Dodson,Mississippi,1,1941,1941,2,0,https://www.profootballarchives.com/players/d/dods00200.html
Tyrel Dodson,Texas,A&M,6,2020,2024,76,https://www.profootballarchives.com/players/d/dods00400.html
John Doehring,none,6,1932,1937,28,1,https://www.profootballarchives.com/players/d/doeh00200.html
Sonny Doell,Texas,1,1933,1933,1,0,https://www.profootballarchives.com/players/d/doel00200.html
Fred Doelling,Pennsylvania,1,1960,1960,2,2,https://www.profootballarchives.com/players/d/doel00400.html
Jerry Doerger,Wisconsin,2,1982,1985,10,0,https://www.profootballarchives.com/players/d/doer00200.html
Chris Doering,Florida,6,1996,2004,40,3,https://www.profootballarchives.com/players/d/doer00400.html
Jason Doering,Wisconsin,4,2001,2004,53,7,https://www.profootballarchives.com/players/d/doer00450.html
Michael Dogbe,Temple,5,2019,2023,41,5,https://www.profootballarchives.com/players/d/dogb00200.html
Kevin Dogins,Texas,A&M-Kingsville,5,1996,2002,49,https://www.profootballarchives.com/players/d/dogi00200.html
Frank Doherty,Marietta,1,1921,1921,4,4,https://www.profootballarchives.com/players/d/dohe00350.html
George Doherty,Louisiana,Tech,5,1944,1947,43,https://www.profootballarchives.com/players/d/dohe00400.html
Tom Dohring,Michigan,1,1992,1992,3,1,https://www.profootballarchives.com/players/d/dohr00200.html
Steve Doig,New,Hampshire,5,1982,1987,40,https://www.profootballarchives.com/players/d/doig00200.html
Phil Dokes,Oklahoma,State,2,1977,1978,22,https://www.profootballarchives.com/players/d/doke00200.html
Cliff Dolaway,Carnegie,Mellon,1,1935,1935,4,https://www.profootballarchives.com/players/d/dola00400.html
Jack Dolbin,Wake,Forest,5,1975,1979,62,https://www.profootballarchives.com/players/d/dolb00200.html
Chris Doleman,Pittsburgh,15,1985,1999,232,213,https://www.profootballarchives.com/players/d/dole00200.html
Don Doll,Southern,California,6,1949,1954,72,https://www.profootballarchives.com/players/d/doll00200.html
Tony Dollinger,Evangel,1,1987,1987,2,1,https://www.profootballarchives.com/players/d/doll00400.html
Dick Dolly,West,Virginia,2,1941,1945,18,https://www.profootballarchives.com/players/d/doll00600.html
JoJo Domann,Nebraska,2,2022,2023,21,0,https://www.profootballarchives.com/players/d/doma00400.html
Paul Dombroski,Linfield;,Hawaii;,Linfield,7,1980,1985,https://www.profootballarchives.com/players/d/domb00200.html
Brandyn Dombrowski,San,Diego,State,3,2009,2011,https://www.profootballarchives.com/players/d/domb00350.html
Jim Dombrowski,Virginia,11,1986,1996,151,137,https://www.profootballarchives.com/players/d/domb00400.html
Matt Dominguez,Sam,Houston,State,1,2001,2001,https://www.profootballarchives.com/players/d/domi00300.html
Joe Domnanovich,Alabama,6,1946,1951,67,42,https://www.profootballarchives.com/players/d/domn00200.html
Marty Domres,Columbia,9,1969,1977,90,32,https://www.profootballarchives.com/players/d/domr00200.html
Tom Domres,Wisconsin,6,1968,1972,63,38,https://www.profootballarchives.com/players/d/domr00400.html
Dylan Donahue,Montana,Western;,Palomar,JC;,West,Georgia,https://www.profootballarchives.com/players/d/dona00150.html
Jack Donahue,Boston,College,1,1926,1926,13,https://www.profootballarchives.com/players/d/dona00200.html
Mark Donahue,Michigan,2,1978,1979,31,6,https://www.profootballarchives.com/players/d/dona00400.html
Mitch Donahue,Wyoming,4,1991,1994,31,0,https://www.profootballarchives.com/players/d/dona00500.html
Oscar Donahue,San,Francisco,CC;,San,Jose,State,https://www.profootballarchives.com/players/d/dona00600.html
Ryan Donahue,Iowa,1,2011,2011,8,0,https://www.profootballarchives.com/players/d/dona00620.html
Aaron Donald,Pittsburgh,10,2014,2023,154,150,https://www.profootballarchives.com/players/d/dona00670.html
Gene Donaldson,Kentucky,1,1953,1953,11,2,https://www.profootballarchives.com/players/d/dona01000.html
Gene Donaldson,Purdue,1,1967,1967,2,0,https://www.profootballarchives.com/players/d/dona01200.html
Jeff Donaldson,Colorado,10,1984,1993,151,78,https://www.profootballarchives.com/players/d/dona01400.html
Johnny Donaldson,Georgia,2,1949,1949,8,7,https://www.profootballarchives.com/players/d/dona01600.html
Ray Donaldson,Georgia,17,1980,1996,244,228,https://www.profootballarchives.com/players/d/dona01800.html
Waldo Don,Carlos,Drake,1,1931,1931,10,https://www.profootballarchives.com/players/d/donc00200.html
Tom Donchez,Penn,State,1,1975,1975,14,https://www.profootballarchives.com/players/d/donc00400.html
Billy Donckers,Columbia,Basin,JC;,San,Diego,State,https://www.profootballarchives.com/players/d/donc00600.html
Al Donelli,Duquesne,3,1941,1942,12,1,https://www.profootballarchives.com/players/d/done00200.html
Doug Donley,Ohio,State,4,1981,1984,43,https://www.profootballarchives.com/players/d/donl00400.html
Jim Donlin,none,1,1926,1926,1,0,https://www.profootballarchives.com/players/d/donl00900.html
Roger Donnahoo,Michigan,State,1,1960,1960,14,https://www.profootballarchives.com/players/d/donn00200.html
Andrew Donnal,Iowa,5,2015,2019,31,6,https://www.profootballarchives.com/players/d/donn00300.html
Kevin Donnalley,North,Dakota,State,1,1981,1981,https://www.profootballarchives.com/players/d/donn00400.html
Kevin Donnalley,Davidson;,North,Carolina,13,1991,2003,https://www.profootballarchives.com/players/d/donn00500.html
Rick Donnalley,North,Carolina,6,1982,1987,71,https://www.profootballarchives.com/players/d/donn00600.html
Ben Donnell,Vanderbilt,1,1960,1960,3,2,https://www.profootballarchives.com/players/d/donn00700.html
Larry Donnell,Grambling,State,4,2013,2016,54,https://www.profootballarchives.com/players/d/donn00810.html
George Donnelly,Illinois,3,1965,1967,33,18,https://www.profootballarchives.com/players/d/donn01200.html
Rick Donnelly,Wyoming,6,1985,1991,74,0,https://www.profootballarchives.com/players/d/donn01400.html
Mark D'Onofrio,Penn,State,1,1992,1992,2,https://www.profootballarchives.com/players/d/dono00100.html
Bill Donohoe,Carnegie,Mellon,1,1927,1927,8,https://www.profootballarchives.com/players/d/dono00115.html
Mike Donohoe,San,Francisco,5,1968,1974,64,https://www.profootballarchives.com/players/d/dono00150.html
Leon Donohue,San,Jose,State,6,1962,1967,https://www.profootballarchives.com/players/d/dono00400.html
Art Donovan,Notre,Dame;,Boston,College,12,1950,https://www.profootballarchives.com/players/d/dono00800.html
Pat Donovan,Stanford,9,1975,1983,129,103,https://www.profootballarchives.com/players/d/dono01200.html
Tom Donovan,Penn,State,1,1980,1980,5,https://www.profootballarchives.com/players/d/dono01400.html
Jack Doolan,Georgetown,(DC),4,1945,1948,33,https://www.profootballarchives.com/players/d/dool00200.html
Jim Dooley,Michigan;,Notre,Dame,1,1923,1923,https://www.profootballarchives.com/players/d/dool00370.html
Jim Dooley,Miami,(Florida),8,1952,1961,80,https://www.profootballarchives.com/players/d/dool00400.html
Johnny Dooley,Syracuse;,Bucknell,3,1922,1925,16,https://www.profootballarchives.com/players/d/dool00800.html
Dan Doornink,Washington,State,8,1978,1985,104,https://www.profootballarchives.com/players/d/door00200.html
Vontarrius Dora,Louisiana,Tech,2,2016,2018,4,https://www.profootballarchives.com/players/d/dora00060.html
Jim Doran,Iowa,State,11,1951,1961,117,https://www.profootballarchives.com/players/d/dora00200.html
Joe D'Orazio,Ithaca,1,1944,1944,4,1,https://www.profootballarchives.com/players/d/dora00400.html
Jon Dorenbos,Golden,West,JC;,Texas-El,Paso,15,https://www.profootballarchives.com/players/d/dore00050.html
Art Dorfman,Boston,University,1,1929,1929,9,https://www.profootballarchives.com/players/d/dorf00200.html
Makinton Dorleant,Maryland;,Northern,Iowa,1,2016,2016,https://www.profootballarchives.com/players/d/dorl00100.html
Brandon Dorlus,Oregon,1,2024,2024,2,0,https://www.profootballarchives.com/players/d/dorl00400.html
Myles Dorn,North,Carolina,2,2021,2022,15,https://www.profootballarchives.com/players/d/dorn00080.html
Torin Dorn,North,Carolina,6,1990,1996,83,https://www.profootballarchives.com/players/d/dorn00100.html
Thom Dornbrook,Kentucky,2,1979,1980,20,1,https://www.profootballarchives.com/players/d/dorn00200.html
Keith Dorney,Penn,State,9,1979,1987,112,https://www.profootballarchives.com/players/d/dorn00400.html
Dale Dorning,Walla,Walla,CC;,Oregon,1,1987,https://www.profootballarchives.com/players/d/dorn00600.html
Al Dorow,Michigan,State,7,1954,1962,69,https://www.profootballarchives.com/players/d/doro00200.html
Andy Dorris,New,Mexico,State,11,1973,1981,https://www.profootballarchives.com/players/d/dorr00200.html
Derek Dorris,Texas,Tech,1,2002,2002,6,https://www.profootballarchives.com/players/d/dorr00400.html
Travis Dorsch,Purdue,1,2002,2002,1,0,https://www.profootballarchives.com/players/d/dors00030.html
Anthony Dorsett,Pittsburgh,8,1996,2003,118,46,https://www.profootballarchives.com/players/d/dors00050.html
Matt Dorsett,Southern,University,1,1995,1995,10,https://www.profootballarchives.com/players/d/dors00100.html
Phillip Dorsett,Miami,(Florida),10,2015,2023,93,https://www.profootballarchives.com/players/d/dors00150.html
Tony Dorsett,Pittsburgh,12,1977,1988,173,152,https://www.profootballarchives.com/players/d/dors00200.html
Char-Ron Dorsey,Florida,State,3,2001,2002,12,https://www.profootballarchives.com/players/d/dors00350.html
Dean Dorsey,Toronto,2,1988,1988,6,0,https://www.profootballarchives.com/players/d/dors00400.html
DeDe Dorsey,Ottawa,(Kansas);,Lindenwood,3,2006,2008,https://www.profootballarchives.com/players/d/dors00500.html
Dick Dorsey,Santa,Monica,JC;,Southern,California;,Oklahoma,https://www.profootballarchives.com/players/d/dors00600.html
Eric Dorsey,Notre,Dame,7,1986,1992,89,https://www.profootballarchives.com/players/d/dors00800.html
Glenn Dorsey,Louisiana,State,8,2008,2016,104,https://www.profootballarchives.com/players/d/dors00850.html
John Dorsey,Connecticut,5,1984,1988,76,15,https://www.profootballarchives.com/players/d/dors01000.html
Ken Dorsey,Miami,(Florida),4,2004,2008,16,https://www.profootballarchives.com/players/d/dors01100.html
Kevin Dorsey,Maryland,1,2014,2014,3,0,https://www.profootballarchives.com/players/d/dors01150.html
Khalil Dorsey,Northern,Arizona,3,2020,2024,33,https://www.profootballarchives.com/players/d/dors01170.html
Larry Dorsey,Tennessee,State,3,1976,1978,42,https://www.profootballarchives.com/players/d/dors01200.html
Nat Dorsey,Georgia,Tech,4,2004,2007,40,https://www.profootballarchives.com/players/d/dors01370.html
Nate Dorsey,Mississippi,Valley,State,1,1973,1973,https://www.profootballarchives.com/players/d/dors01400.html
Greg Dortch,Wake,Forest,5,2019,2024,56,https://www.profootballarchives.com/players/d/dort00100.html
Keelan Doss,UC,Davis,3,2019,2023,14,https://www.profootballarchives.com/players/d/doss00140.html
Lorenzo Doss,Tulane,4,2015,2018,16,0,https://www.profootballarchives.com/players/d/doss00160.html
Mike Doss,Ohio,State,6,2003,2008,57,https://www.profootballarchives.com/players/d/doss00170.html
Noble Doss,Texas,3,1947,1949,26,6,https://www.profootballarchives.com/players/d/doss00200.html
Reggie Doss,Hampton,10,1978,1987,149,89,https://www.profootballarchives.com/players/d/doss00400.html
Tandon Doss,Indiana,3,2011,2013,35,2,https://www.profootballarchives.com/players/d/doss00420.html
Al Dotson,Grambling,State,5,1965,1970,47,https://www.profootballarchives.com/players/d/dots00200.html
Demar Dotson,Southeastern,Illinois,JC;,Southern,Mississippi,11,https://www.profootballarchives.com/players/d/dots00250.html
DeWayne Dotson,Tennessee;,Mississippi,2,1995,1997,25,https://www.profootballarchives.com/players/d/dots00300.html
Earl Dotson,Tyler,JC;,Texas,A&M-Kingsville,10,1993,https://www.profootballarchives.com/players/d/dots00400.html
Elijah Dotson,Sacramento,State;,Northern,Colorado,1,2023,https://www.profootballarchives.com/players/d/dots00450.html
Jahan Dotson,Penn,State,3,2022,2024,46,https://www.profootballarchives.com/players/d/dots00515.html
Kevin Dotson,Louisiana-Lafayette,5,2020,2024,69,60,https://www.profootballarchives.com/players/d/dots00555.html
Lionel Dotson,Arizona,4,2008,2011,12,0,https://www.profootballarchives.com/players/d/dots00570.html
Santana Dotson,Baylor,10,1992,2001,152,129,https://www.profootballarchives.com/players/d/dots00600.html
Kayo Dottley,Mississippi,3,1951,1953,29,11,https://www.profootballarchives.com/players/d/dott00200.html
Dan Doubiago,Utah,1,1987,1987,3,0,https://www.profootballarchives.com/players/d/doub00200.html
Romeo Doubs,Nevada-Reno,3,2022,2024,43,35,https://www.profootballarchives.com/players/d/doub00400.html
Early Doucet,Louisiana,State,5,2008,2012,54,https://www.profootballarchives.com/players/d/douc00100.html
Forrest Douds,Washington,&,Jefferson,6,1930,1934,https://www.profootballarchives.com/players/d/doud00200.html
Bob Dougherty,Cincinnati;,Kentucky,6,1957,1963,69,https://www.profootballarchives.com/players/d/doug00200.html
Phil Dougherty,Santa,Clara,1,1938,1938,10,https://www.profootballarchives.com/players/d/doug00400.html
Glenn Doughty,Michigan,8,1972,1979,103,97,https://www.profootballarchives.com/players/d/doug00600.html
Reed Doughty,Northern,Colorado,8,2006,2013,107,https://www.profootballarchives.com/players/d/doug00650.html
Ben Douglas,Grinnell,1,1933,1933,5,0,https://www.profootballarchives.com/players/d/doug00800.html
Dameane Douglas,California,4,1999,2002,52,0,https://www.profootballarchives.com/players/d/doug01350.html
David Douglas,Tennessee,5,1986,1990,56,10,https://www.profootballarchives.com/players/d/doug01600.html
David Douglas,Arizona,1,2012,2012,1,0,https://www.profootballarchives.com/players/d/doug01601.html
Demario Douglas,Liberty,2,2023,2024,32,14,https://www.profootballarchives.com/players/d/doug01690.html
Derrick Douglas,Louisiana,Tech,1,1991,1991,2,https://www.profootballarchives.com/players/d/doug01700.html
Dominic Douglas,Hinds,CC;,Mississippi,State,1,2009,https://www.profootballarchives.com/players/d/doug01730.html
Everett Douglas,Florida,1,1953,1953,11,0,https://www.profootballarchives.com/players/d/doug01800.html
Freddie Douglas,Arkansas,1,1976,1976,7,1,https://www.profootballarchives.com/players/d/doug01820.html
George Douglas,Marquette,1,1926,1926,1,0,https://www.profootballarchives.com/players/d/doug01850.html
Harry Douglas,Louisville,9,2008,2017,118,40,https://www.profootballarchives.com/players/d/doug01880.html
Hugh Douglas,Central,State,(Ohio),10,1995,2004,https://www.profootballarchives.com/players/d/doug01900.html
Jamil Douglas,Arizona,State,6,2015,2021,50,https://www.profootballarchives.com/players/d/doug01980.html
Jay Douglas,Memphis,2,1973,1974,28,0,https://www.profootballarchives.com/players/d/doug02000.html
John Douglas,Texas,Southern,3,1967,1969,36,https://www.profootballarchives.com/players/d/doug02200.html
John Douglas,Missouri,4,1970,1973,56,25,https://www.profootballarchives.com/players/d/doug02400.html
Leland Douglas,Baylor,1,1987,1987,3,2,https://www.profootballarchives.com/players/d/doug03000.html
Marques Douglas,Howard,11,2000,2010,126,93,https://www.profootballarchives.com/players/d/doug03100.html
Merrill Douglas,Utah,5,1958,1962,55,1,https://www.profootballarchives.com/players/d/doug03200.html
Omar Douglas,Minnesota,3,1994,1996,18,1,https://www.profootballarchives.com/players/d/doug03400.html
Otis Douglas,William,&,Mary,4,1946,1949,https://www.profootballarchives.com/players/d/doug03600.html
Rasul Douglas,Nassau,CC;,West,Virginia,9,2017,https://www.profootballarchives.com/players/d/doug03605.html
Robert Douglas,Memphis,1,2007,2007,1,0,https://www.profootballarchives.com/players/d/doug03610.html
Bob Douglass,Kansas,State,1,1938,1938,1,https://www.profootballarchives.com/players/d/doug03780.html
Bobby Douglass,Kansas,11,1969,1978,91,53,https://www.profootballarchives.com/players/d/doug03800.html
Leo Douglass,Lehigh;,Vermont,2,1926,1926,6,https://www.profootballarchives.com/players/d/doug04200.html
Maurice Douglass,Coffeyville,CC;,Kentucky,11,1986,1996,https://www.profootballarchives.com/players/d/doug04400.html
Mike Douglass,Arizona,State;,Los,Angeles,CC;,San,https://www.profootballarchives.com/players/d/doug04600.html
Ty Douthard,Illinois,1,1997,1997,1,0,https://www.profootballarchives.com/players/d/dout00100.html
Earl Douthitt,Iowa,1,1975,1975,9,0,https://www.profootballarchives.com/players/d/dout00200.html
Leger Douzable,Central,Florida,8,2009,2017,112,https://www.profootballarchives.com/players/d/douz00200.html
Bob Dove,Notre,Dame,10,1946,1954,105,https://www.profootballarchives.com/players/d/dove00200.html
Eddie Dove,Colorado,6,1959,1963,66,49,https://www.profootballarchives.com/players/d/dove00400.html
Jerome Dove,Hutchinson,CC;,Colorado,State,4,1977,https://www.profootballarchives.com/players/d/dove00600.html
Wes Dove,Syracuse,1,1987,1987,2,0,https://www.profootballarchives.com/players/d/dove00800.html
Harley Dow,San,Jose,State,1,1950,1950,https://www.profootballarchives.com/players/d/dow000200.html
Ken Dow,Oregon,State,1,1941,1941,2,https://www.profootballarchives.com/players/d/dow000400.html
Woody Dow,West,Texas,A&M,2,1938,1939,https://www.profootballarchives.com/players/d/dow000600.html
Jerry Dowd,St.,Mary's,(California),1,1939,1939,https://www.profootballarchives.com/players/d/dowd00200.html
Harry Dowda,Wake,Forest,7,1949,1955,83,https://www.profootballarchives.com/players/d/dowd00400.html
Marcus Dowdell,Tennessee,State,4,1992,1996,41,https://www.profootballarchives.com/players/d/dowd00500.html
Corey Dowden,Tulane,3,1996,1997,14,0,https://www.profootballarchives.com/players/d/dowd00550.html
Steve Dowden,Baylor,1,1952,1952,12,12,https://www.profootballarchives.com/players/d/dowd00600.html
Mike Dowdle,Texas,7,1960,1966,81,60,https://www.profootballarchives.com/players/d/dowd00800.html
Rico Dowdle,South,Carolina,4,2020,2024,52,https://www.profootballarchives.com/players/d/dowd00900.html
Andrew Dowell,Michigan,State,3,2020,2022,34,https://www.profootballarchives.com/players/d/dowe00050.html
Colton Dowell,Tennessee-Martin,1,2023,2023,11,1,https://www.profootballarchives.com/players/d/dowe00110.html
Mule Dowell,Texas,Tech,2,1935,1936,15,https://www.profootballarchives.com/players/d/dowe00200.html
Boyd Dowler,Colorado,12,1959,1971,162,148,https://www.profootballarchives.com/players/d/dowl00200.html
Tommy Dowler,Colgate,1,1931,1931,2,0,https://www.profootballarchives.com/players/d/dowl00400.html
Brian Dowling,Yale,3,1972,1977,27,0,https://www.profootballarchives.com/players/d/dowl00600.html
Jonathan Dowling,Florida;,Western,Kentucky,1,2014,2014,https://www.profootballarchives.com/players/d/dowl00710.html
Pat Dowling,DePaul,1,1929,1929,13,10,https://www.profootballarchives.com/players/d/dowl00800.html
Ras-I Dowling,Virginia,3,2011,2014,12,2,https://www.profootballarchives.com/players/d/dowl00900.html
Sean Dowling,Nassau,CC;,Long,Island-Post,1,1987,https://www.profootballarchives.com/players/d/dowl01000.html
Eric Downing,Coffeyville,CC;,Syracuse,4,2001,2004,https://www.profootballarchives.com/players/d/down00150.html
Walt Downing,Michigan,6,1978,1983,83,17,https://www.profootballarchives.com/players/d/down00200.html
Bob Downs,Southern,California,1,1951,1951,1,https://www.profootballarchives.com/players/d/down00400.html
Devante Downs,California,4,2018,2020,36,8,https://www.profootballarchives.com/players/d/down00460.html
Gary Downs,North,Carolina,State,6,1994,2000,https://www.profootballarchives.com/players/d/down00500.html
Josh Downs,North,Carolina,2,2023,2024,31,https://www.profootballarchives.com/players/d/down00550.html
Michael Downs,Rice,9,1981,1989,121,116,https://www.profootballarchives.com/players/d/down00600.html
Chief Downwind,Carlisle,Indian,1,1922,1922,2,https://www.profootballarchives.com/players/d/down00800.html
Perry Dowrick,none,1,1921,1921,2,0,https://www.profootballarchives.com/players/d/dowr00200.html
Marcus Dowtin,Georgia;,North,Alabama,3,2012,2013,https://www.profootballarchives.com/players/d/dowt00200.html
Todd Doxzon,Iowa,State,1,1998,1998,9,https://www.profootballarchives.com/players/d/doxz00200.html
Bud Doyle,Canisius,1,1927,1927,5,0,https://www.profootballarchives.com/players/d/doyl00100.html
Eddie Doyle,Army,2,1924,1925,19,12,https://www.profootballarchives.com/players/d/doyl00600.html
Jack Doyle,Western,Kentucky,9,2013,2021,131,https://www.profootballarchives.com/players/d/doyl00640.html
Skip Doyle,Ohio,State,2,1955,1960,20,https://www.profootballarchives.com/players/d/doyl00790.html
Ted Doyle,Nebraska,8,1938,1945,76,23,https://www.profootballarchives.com/players/d/doyl00800.html
Tommy Doyle,Miami,(Ohio),2,2021,2022,12,https://www.profootballarchives.com/players/d/doyl01200.html
Cornelius Dozier,Southern,Methodist,1,1987,1987,2,https://www.profootballarchives.com/players/d/dozi00200.html
Dakota Dozier,Furman,7,2015,2021,76,27,https://www.profootballarchives.com/players/d/dozi00300.html
D.J. Dozier,Penn,State,5,1987,1991,43,https://www.profootballarchives.com/players/d/dozi00400.html
Chris Draft,Stanford,12,1998,2009,150,88,https://www.profootballarchives.com/players/d/draf00200.html
Oscar Dragon,Arizona,State,1,1972,1972,13,https://www.profootballarchives.com/players/d/drag00200.html
Scott Dragos,Boston,College,2,2000,2001,15,https://www.profootballarchives.com/players/d/drag00600.html
Bill Drake,Oregon,2,1973,1974,13,0,https://www.profootballarchives.com/players/d/drak00200.html
Jerry Drake,Ulster,JC;,Hastings,4,1995,1999,https://www.profootballarchives.com/players/d/drak00500.html
Joe Drake,Arizona,2,1985,1987,19,1,https://www.profootballarchives.com/players/d/drak00600.html
Johnny Drake,Purdue,5,1937,1941,55,44,https://www.profootballarchives.com/players/d/drak00800.html
Kenyan Drake,Alabama,10,2016,2023,105,44,https://www.profootballarchives.com/players/d/drak00820.html
Troy Drake,Indiana,4,1995,1998,32,4,https://www.profootballarchives.com/players/d/drak00900.html
Tyronne Drakeford,Virginia,Tech,8,1994,2001,98,https://www.profootballarchives.com/players/d/drak01000.html
Dwight Drane,Oklahoma,6,1986,1991,82,12,https://www.profootballarchives.com/players/d/dran00200.html
Spencer Drango,Baylor,2,2016,2017,32,19,https://www.profootballarchives.com/players/d/dran00600.html
Shaun Draughn,North,Carolina,9,2011,2016,56,https://www.profootballarchives.com/players/d/drau00400.html
Leo Draveling,Michigan,1,1933,1933,9,2,https://www.profootballarchives.com/players/d/drav00200.html
Jim Dray,Stanford,9,2010,2017,94,38,https://www.profootballarchives.com/players/d/dray00100.html
Clarence Drayer,Illinois,1,1925,1925,4,4,https://www.profootballarchives.com/players/d/dray00200.html
Troy Drayton,Penn,State,9,1993,2000,122,https://www.profootballarchives.com/players/d/dray00400.html
Chuck Drazenovich,Penn,State,10,1950,1959,113,https://www.profootballarchives.com/players/d/draz00200.html
Dave Drechsler,North,Carolina,2,1983,1984,32,https://www.profootballarchives.com/players/d/drec00200.html
Joel Dreessen,Colorado,State,8,2005,2013,120,https://www.profootballarchives.com/players/d/dree00200.html
Fred Dreher,Denver,1,1938,1938,3,0,https://www.profootballarchives.com/players/d/dreh00200.html
Justin Drescher,Colorado,8,2010,2017,110,0,https://www.profootballarchives.com/players/d/dres00100.html
Chris Dressel,Stanford,10,1983,1992,111,41,https://www.profootballarchives.com/players/d/dres00200.html
Chuck Dressen,none,3,1920,1923,9,7,https://www.profootballarchives.com/players/d/dres00400.html
Doug Dressler,Marin,JC;,Chico,State,6,1970,https://www.profootballarchives.com/players/d/dres00600.html
Willie Drewrey,West,Virginia,9,1985,1993,128,https://www.profootballarchives.com/players/d/drew00400.html
Ted Drews,Princeton,3,1926,1928,14,11,https://www.profootballarchives.com/players/d/drew00600.html
Wally Dreyer,Wisconsin;,Michigan;,Wisconsin,2,1949,1950,https://www.profootballarchives.com/players/d/drey00200.html
Jack Driscoll,Massachusetts;,Auburn,5,2020,2024,67,https://www.profootballarchives.com/players/d/dris00087.html
Paddy Driscoll,Northwestern,11,1920,1929,115,103,https://www.profootballarchives.com/players/d/dris00200.html
Jeff Driskel,Florida;,Louisiana,Tech,7,2018,2024,https://www.profootballarchives.com/players/d/dris00350.html
Ethan Driskell,Marshall,1,2024,2024,2,0,https://www.profootballarchives.com/players/d/dris00370.html
Joe Driskill,Louisiana-Monroe,2,1960,1961,24,7,https://www.profootballarchives.com/players/d/dris00400.html
Donald Driver,Alcorn,State,14,1999,2012,205,https://www.profootballarchives.com/players/d/driv00100.html
Stacey Driver,Clemson,1,1987,1987,2,0,https://www.profootballarchives.com/players/d/driv00200.html
Tony Driver,Notre,Dame,2,2001,2002,11,https://www.profootballarchives.com/players/d/driv00400.html
Shane Dronett,Texas,11,1992,2001,139,86,https://www.profootballarchives.com/players/d/dron00200.html
Jeff Drost,Iowa,1,1987,1987,2,0,https://www.profootballarchives.com/players/d/dros00200.html
Tom Drougas,Oregon,6,1972,1976,66,14,https://www.profootballarchives.com/players/d/drou00200.html
Reuben Droughns,Merced,JC;,Oregon,8,2001,2008,https://www.profootballarchives.com/players/d/drou00400.html
Darren Drozdov,Maryland,1,1993,1993,6,2,https://www.profootballarchives.com/players/d/droz00200.html
Jim Druckenmiller,Virginia,Tech,2,1997,1998,6,https://www.profootballarchives.com/players/d/druc00200.html
Al Drulis,Temple,3,1945,1947,22,17,https://www.profootballarchives.com/players/d/drul00200.html
Chuck Drulis,Temple,7,1942,1950,72,45,https://www.profootballarchives.com/players/d/drul00400.html
Dylan Drummond,Eastern,Michigan,1,2023,2023,1,https://www.profootballarchives.com/players/d/drum00065.html
Eddie Drummond,Penn,State,6,2002,2007,64,https://www.profootballarchives.com/players/d/drum00070.html
Kurtis Drummond,Michigan,State,2,2015,2017,24,https://www.profootballarchives.com/players/d/drum00150.html
Robert Drummond,Syracuse,3,1989,1991,36,1,https://www.profootballarchives.com/players/d/drum00200.html
Wop Drumstead,1,1925,1925,1,1,0,https://www.profootballarchives.com/players/d/drum00400.html
Elbert Drungo,Tennessee,State,9,1969,1978,120,https://www.profootballarchives.com/players/d/drun00200.html
Hoot Drury,St.,Louis,2,1930,1931,24,https://www.profootballarchives.com/players/d/drur00200.html
Rick Druschel,North,Carolina,State,1,1974,1974,https://www.profootballarchives.com/players/d/drus00200.html
John Druze,Fordham,1,1938,1938,10,5,https://www.profootballarchives.com/players/d/druz00200.html
Fred Dryer,El,Camino,JC;,San,Diego,State,https://www.profootballarchives.com/players/d/drye00200.html
Ron Drzewiecki,Marquette,2,1955,1957,20,0,https://www.profootballarchives.com/players/d/drze00200.html
George Duarte,Arizona,State;,Northern,Arizona,1,1987,https://www.profootballarchives.com/players/d/duar00200.html
Thomas Duarte,UCLA,1,2016,2016,1,0,https://www.profootballarchives.com/players/d/duar00400.html
Elbert Dubenion,Bluffton,9,1960,1968,102,97,https://www.profootballarchives.com/players/d/dube00200.html
Greg Dubinetz,Yale,1,1979,1979,15,0,https://www.profootballarchives.com/players/d/dubi00400.html
